Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000032445,Sun May 07 02:01:24 CDT 2017,Investigation,No Report,"Davidson, Travis",1415 Craddock Ave
170000032446,Sun May 07 02:01:41 CDT 2017,Assist Outside Agency,No Report,,2300 S IH 35
170000032447,Sun May 07 02:07:11 CDT 2017,Assault,No Report,"Tennant, Casey",100 N Guadalupe St
170000032448,Sun May 07 02:09:17 CDT 2017,Disturbance - Noise,Ref oth Agncy,,2811 Harris Hill Rd
170000032449,Sun May 07 02:09:27 CDT 2017,Disturbance - Phys/Fight,Ignore,"Tennant, Casey",100 N Guadalupe St
170000032450,Sun May 07 02:10:30 CDT 2017,Trespassing/Unwanted,Arrest,"Tureaud, Benjamin",1350 N LBJ Dr
170000032452,Sun May 07 02:16:09 CDT 2017,Supplement,No Report,"Cormier, Claudia",2300 S IH 35
170000032455,Sun May 07 02:25:55 CDT 2017,Suspicious Person,Multiple Arrest,"Tennant, Casey",120 E San Antonio St
170000032456,Sun May 07 02:26:43 CDT 2017,Suspicious Circumstances,No Contact,"Tureaud, Benjamin",1230 N LBJ Dr
170000032457,Sun May 07 02:35:42 CDT 2017,Suspicious Person,No Report,"Moreno, Jonathan",105 N IH 35
170000032458,Sun May 07 02:45:37 CDT 2017,Disturbance - Noise,No Report,"Wooten, Christopher",1150 E River Ridge Pkwy
170000032459,Sun May 07 03:05:09 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",200 Springtown Way
170000032460,Sun May 07 03:12:19 CDT 2017,Suspicious Person,Arrest,"Moreno, Jonathan",105 N IH 35
170000032461,Sun May 07 03:17:03 CDT 2017,Attempt to Locate,No Contact,,204 NB
170000032462,Sun May 07 03:18:04 CDT 2017,Unsecured/Open Building,No Report,"Tureaud, Benjamin",1180 Thorpe Ln
170000032463,Sun May 07 03:21:04 CDT 2017,Disturbance - Phys/Fight,Citation Issued,"Wooten, Christopher",1111 Avalon Ave
170000032464,Sun May 07 03:33:33 CDT 2017,Information,No Report,"Spriegel, Carl",2300 S IH 35
170000032465,Sun May 07 03:34:39 CDT 2017,Accident - Minor,No Report,"Tureaud, Benjamin",8208 E Access Rd
170000032466,Sun May 07 03:49:09 CDT 2017,Flagged Down,Arrest,"Wooten, Christopher",1111 Avalon Ave
170000032469,Sun May 07 04:05:03 CDT 2017,Civil Matter,No Report,"Charleswell, Eric",106 N IH 35
170000032470,Sun May 07 04:16:40 CDT 2017,Suspicious Vehicle,No Report,"Moreno, Jonathan",1200 Hwy 80
170000032471,Sun May 07 04:19:00 CDT 2017,Vehicle Theft,No Report,"Moreno, Jonathan",1100BLK E River Ridge Pkwy
170000032473,Sun May 07 04:41:17 CDT 2017,Suspicious Vehicle,No Report,"Moreno, Jonathan",1180 Thorpe Ln
170000032475,Sun May 07 04:53:30 CDT 2017,Suspicious Vehicle,No Report,"Gonzales, Gavin",2131 N IH 35
170000032476,Sun May 07 04:55:36 CDT 2017,Civil Standby,No Report,"Putnam, Justin",1800 Post Rd
170000032481,Sun May 07 05:50:25 CDT 2017,Assist Outside Agency,No Report,"Putnam, Justin",2211 S IH 35
170000032483,Sun May 07 06:18:35 CDT 2017,Theft,Refer To COPR,,1980 Aquarena Springs Dr
170000032484,Sun May 07 06:39:06 CDT 2017,Disturbance - Noise,Verbal Warning,"Daenzer, Matthew",1980 Aquarena Springs Dr
170000032485,Sun May 07 06:48:40 CDT 2017,Burglary - Habitation,No Report,"Moreno, Jonathan",2913 Hunter Rd
170000032486,Sun May 07 07:50:44 CDT 2017,Mental Health Invest,No Report,"Copeland, Kenneth",2913 Hunter Rd
170000032487,Sun May 07 07:51:17 CDT 2017,Suspicious Person,No Report,"Easterly, Evan",619 S Guadalupe St
170000032488,Sun May 07 08:11:15 CDT 2017,Barking Dog,No Report,"Copeland, Kenneth",1409 Highland Dr
170000032492,Sun May 07 08:52:22 CDT 2017,Field Euthanasia,No Report,"Beach, Brian",W Wonder World Dr/Craddock Ave
170000032493,Sun May 07 09:27:54 CDT 2017,Investigation,No Report,"Copeland, Kenneth",1301 Wonder World Dr
170000032494,Sun May 07 09:34:39 CDT 2017,Trespassing/Unwanted,Verbal Warning,"Daenzer, Matthew",Wonder World Dr/W RR Tracks
170000032498,Sun May 07 11:06:27 CDT 2017,Attempt to Locate,No Report,,Hunter Rd/Reimer Ave
170000032500,Sun May 07 11:17:09 CDT 2017,Accident - Hit and Run,No Report,"Easterly, Evan",208 SB
170000032501,Sun May 07 11:20:50 CDT 2017,Civil Matter,No Report,"Easterly, Evan",2300 S IH 35
170000032503,Sun May 07 11:27:47 CDT 2017,Theft,Report,"Daenzer, Matthew",1619 N IH 35
170000032504,Sun May 07 11:28:22 CDT 2017,Trespassing/Unwanted,No Contact,"Easterly, Evan",3939 S IH 35
170000032505,Sun May 07 11:35:45 CDT 2017,Theft,Report,"Copeland, Kenneth",201 Telluride St
170000032506,Sun May 07 11:38:07 CDT 2017,Accident - Major/Injury,Report,"Daenzer, Matthew",4440 Old Stagecoach Rd
170000032509,Sun May 07 12:00:13 CDT 2017,Robbery - Agg,Report,"Daenzer, Matthew",1655 Mill St
170000032510,Sun May 07 12:01:13 CDT 2017,Accident - Minor,Blue Form Issue,"Smith, Marcus",E Hopkins St/W Access Rd
170000032512,Sun May 07 12:22:10 CDT 2017,Harassment,No Report,"Copeland, Kenneth",323 W Hutchison St
170000032513,Sun May 07 12:24:10 CDT 2017,Attempt to Locate,No Report,,210 SB
170000032514,Sun May 07 12:49:55 CDT 2017,Viol City Ordinance,Verbal Warning,"Pierce, Basil",555 Cheatham St
170000032515,Sun May 07 12:52:50 CDT 2017,Animal Call,No Report,"Pierce, Basil",555 Cheatham St
170000032520,Sun May 07 13:24:02 CDT 2017,Animal Call,Ref oth Agncy,,414 Indian Blanket
170000032524,Sun May 07 13:38:28 CDT 2017,Suspicious Circumstances,No Report,"Daenzer, Matthew",1617 Post Rd
170000032526,Sun May 07 14:20:48 CDT 2017,Information,No Report,,2300 S IH 35
170000032527,Sun May 07 14:30:40 CDT 2017,Supplement,No Report,"Copeland, Kenneth",205 Craddock Ave
170000032528,Sun May 07 14:43:21 CDT 2017,Attempt to Locate,No Report,"Reeder, John",204 NB
170000032529,Sun May 07 14:44:13 CDT 2017,Attempt to Locate,Ignore,,204 NB
170000032531,Sun May 07 14:48:26 CDT 2017,Mental Health Invest,Report,"Reeder, John",1301 Wonder World Dr
170000032533,Sun May 07 14:56:46 CDT 2017,Sexual Assault,No Report,"Beach, Brian",1307 Uhland Rd
170000032534,Sun May 07 15:08:39 CDT 2017,Disturbance - Verbal,No Report,"Easterly, Evan",512 Craddock Ave
170000032536,Sun May 07 15:12:47 CDT 2017,Welfare Concern,Report,"Daenzer, Matthew",1800 Post Rd
170000032540,Sun May 07 15:23:09 CDT 2017,Welfare Concern,Arrest,"Beach, Brian",115 Wonder World Dr
170000032541,Sun May 07 15:48:17 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Daenzer, Matthew",4440 Old Stagecoach Rd
170000032545,Sun May 07 16:06:59 CDT 2017,Investigation,No Report,"Pierce, Basil",555 Cheatham St
170000032548,Sun May 07 16:23:44 CDT 2017,Attempt to Locate,No Report,,E Hopkins St/Thorpe Ln
170000032549,Sun May 07 16:26:17 CDT 2017,Welfare Concern,No Contact,"Tureaud, Benjamin",901 Hwy 80
170000032550,Sun May 07 16:26:47 CDT 2017,Attempt to Locate,No Report,,205 NB
170000032552,Sun May 07 16:36:32 CDT 2017,Mental Health Invest,No Report,"Wooten, Christopher",1301 Wonder World Dr
170000032553,Sun May 07 16:38:44 CDT 2017,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",905 Hwy 80
170000032554,Sun May 07 16:51:41 CDT 2017,Animal Call,Ref oth Agncy,,2211 River Rd
170000032555,Sun May 07 16:57:58 CDT 2017,Attempt to Locate,No Report,,196 Nb35 Ih
170000032557,Sun May 07 17:21:38 CDT 2017,Investigation,No Report,"Tennant, Casey",800 Barnes Dr
170000032558,Sun May 07 17:28:39 CDT 2017,Discharged Firearm,No Report,"Sarver, Stephen",2106 Hunter Rd
170000032560,Sun May 07 17:42:34 CDT 2017,Attempt to Locate,No Report,,Hwy 123/Wonder World Dr
170000032562,Sun May 07 17:46:53 CDT 2017,Disturbance - Verbal,Cancelled,,1101 Leah Ave
170000032563,Sun May 07 17:49:15 CDT 2017,Disturbance - Noise,Unfounded,"Tennant, Casey",2913 Hunter Rd
170000032565,Sun May 07 18:00:06 CDT 2017,Viol City Ordinance,Verbal Warning,"Wooten, Christopher",Wonder World Dr/E Access Rd
170000032566,Sun May 07 18:06:09 CDT 2017,Investigation,No Report,"Pierce, Basil",170 Charles Austin Dr
170000032567,Sun May 07 18:07:43 CDT 2017,Child Custody,No Report,,1550 N IH 35
170000032568,Sun May 07 18:33:22 CDT 2017,Attempt to Locate,No Report,"Sarver, Stephen",205 SB
170000032569,Sun May 07 18:36:51 CDT 2017,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1805 N IH 35
170000032570,Sun May 07 18:40:42 CDT 2017,Attempt to Locate,Verbal Warning,"Sarver, Stephen",201 NB
170000032572,Sun May 07 19:01:58 CDT 2017,Suspicious Person,Ref oth Agncy,,700-1 Aquarena Springs Dr
170000032573,Sun May 07 19:15:32 CDT 2017,Disturbance - Verbal,No Report,"Tureaud, Benjamin",1458 River Rd
170000032574,Sun May 07 19:15:42 CDT 2017,Suspicious Person,No Report,"Tennant, Casey",104 N IH 35
170000032575,Sun May 07 19:16:38 CDT 2017,Theft,Refer To COPR,"Cormier, Claudia",1818 Old Ranch Road 12
170000032577,Sun May 07 19:27:40 CDT 2017,Property - Lost/Found/Imp,Refer To COPR,"Tennant, Casey",1002 N Bishop St
170000032579,Sun May 07 19:38:21 CDT 2017,,Ignore,,
170000032580,Sun May 07 19:38:25 CDT 2017,Assist EMS,No Report,"Wooten, Christopher",555 Cheatham St
170000032583,Sun May 07 19:58:17 CDT 2017,Attempt to Locate,No Report,,203 NB
170000032586,Sun May 07 20:06:07 CDT 2017,Supplement,No Report,"Young , Demerriel",210 Tangerine Dr
170000032587,Sun May 07 20:11:33 CDT 2017,Welfare Concern,No Contact,"Tennant, Casey",202 NB
170000032588,Sun May 07 20:17:31 CDT 2017,Narcotics/Information,No Report,"Beller, Paul",765 River Rd
170000032590,Sun May 07 20:22:03 CDT 2017,Assist Outside Agency,No Report,"Gonzales, Gavin",204 NB
170000032592,Sun May 07 20:29:13 CDT 2017,Welfare Concern,No Report,"Davidson, Travis",1415 Craddock Ave
170000032595,Sun May 07 20:41:06 CDT 2017,Welfare Concern,No Report,"Wooten, Christopher",209 N IH 35
170000032599,Sun May 07 20:59:54 CDT 2017,Attempt to Locate,No Contact,"Davidson, Travis",Post Rd/Claremont Dr
170000032600,Sun May 07 21:11:22 CDT 2017,Attempt to Locate,No Contact,,201 SB
170000032601,Sun May 07 21:16:46 CDT 2017,Viol City Ordinance,Verbal Warning,"Sarver, Stephen",1800 Post Rd
170000032609,Sun May 07 21:56:32 CDT 2017,Threat,No Report,"Cormier, Claudia",1112 Dartmouth Ave
170000032610,Sun May 07 21:58:19 CDT 2017,Assist Outside Agency,No Report,"Sarver, Stephen",210 NB
170000032614,Sun May 07 22:12:26 CDT 2017,Suspicious Vehicle,No Report,"Tennant, Casey",318 Hoya Ln
170000032615,Sun May 07 22:12:30 CDT 2017,Welfare Concern,No Report,"Wooten, Christopher",Wonder World Dr/Overpass ( West Side)
170000032616,Sun May 07 22:13:43 CDT 2017,Suspicious Vehicle,Verbal Warning,"Sarver, Stephen",Inwood Dr/E Mimosa Cir
170000032617,Sun May 07 22:34:17 CDT 2017,Public Intoxication,Arrest,"Moreno, Jonathan",1004 N IH 35
170000032618,Sun May 07 22:37:42 CDT 2017,Public Assist,Warning,"Tureaud, Benjamin",129 E Hopkins St
170000032619,Sun May 07 22:38:57 CDT 2017,Suspicious Vehicle,No Report,"Gonzales, Gavin",Allen St/Prospect St
170000032621,Sun May 07 22:47:50 CDT 2017,Disturbance - Verbal,No Report,"Wooten, Christopher",1200 Hwy 80
170000032622,Sun May 07 23:00:09 CDT 2017,Disturbance - Verbal,No Report,"Tennant, Casey",314 Hoya Ln
170000032623,Sun May 07 23:03:38 CDT 2017,Wanted Person,Arrest,"Sarver, Stephen",804 N LBJ Dr
170000032624,Sun May 07 23:12:13 CDT 2017,Accident - Minor,No Report,"Cormier, Claudia",202 University Dr
170000032628,Sun May 07 23:32:54 CDT 2017,Suspicious Vehicle,No Report,"Saavedra, Tim",Corporate Dr/Wonder World Dr
170000032629,Sun May 07 23:37:32 CDT 2017,Suspicious Vehicle,Citation Issued,"Wooten, Christopher",338 S Guadalupe St
170000032631,Mon May 08 00:05:24 CDT 2017,Public Assist,No Report,"Moreno, Jonathan",701 S LBJ Dr
170000032633,Mon May 08 00:07:19 CDT 2017,Suspicious Vehicle,No Report,"Gonzales, Gavin",1304 Hwy 123
170000032637,Mon May 08 00:38:25 CDT 2017,Animal Call,Ref oth Agncy,,1301 Wonder World Dr
170000032639,Mon May 08 00:55:35 CDT 2017,Suspicious Vehicle,No Report,"Moreno, Jonathan",921 Hwy 80
170000032641,Mon May 08 01:02:38 CDT 2017,Disturbance - Verbal,Arrest,"Sarver, Stephen",133 E Hillcrest Dr
170000032642,Mon May 08 01:05:57 CDT 2017,Attempt to Locate,No Contact,,210 SB
170000032646,Mon May 08 01:42:52 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",Mill St/Telluride St
170000032647,Mon May 08 01:43:31 CDT 2017,Information,No Contact,,2300 S IH 35
170000032649,Mon May 08 01:56:16 CDT 2017,Burglary - Habitation,No Report,"Tennant, Casey",213 Oakdale Dr
170000032650,Mon May 08 01:56:42 CDT 2017,Alarm - Vehicle,No Report,"Davidson, Travis",1350 Sadler Dr
170000032651,Mon May 08 02:13:19 CDT 2017,Accident - Hit and Run,Report,"Tennant, Casey",101 Hughson Dr
170000032652,Mon May 08 02:47:39 CDT 2017,Attempt to Locate,No Report,"Gonzales, Gavin",102 N IH 35
170000032654,Mon May 08 03:03:20 CDT 2017,Suspicious Person,Warning,"Gonzales, Gavin",1550 N IH 35
170000032656,Mon May 08 03:28:04 CDT 2017,Investigation,No Report,"Charleswell, Eric",1307 Uhland Rd
170000032657,Mon May 08 03:37:27 CDT 2017,Welfare Concern,No Report,"Gonzales, Gavin",Uhland Rd/Post Rd
170000032661,Mon May 08 04:23:40 CDT 2017,Suspicious Vehicle,Red Tagged,"Gonzales, Gavin",3209 N IH 35
170000032662,Mon May 08 04:29:00 CDT 2017,Attempt to Locate,Verbal Warning,"Gonzales, Gavin",200 SB
170000032663,Mon May 08 04:37:54 CDT 2017,Disturbance - Verbal,No Report,"Moreno, Jonathan",903 N IH 35
170000032666,Mon May 08 05:13:59 CDT 2017,Assist Outside Agency,No Report,"Gonzales, Gavin",Hwy 123/Redwood Rd
170000032667,Mon May 08 06:10:56 CDT 2017,Accident - Major/Injury,Ref oth Agncy,,1900BLK Yarrington Rd
170000032669,Mon May 08 06:39:17 CDT 2017,Accident - Hit and Run,Report,"Slaughter, Dustin",209 N IH 35
170000032670,Mon May 08 06:41:26 CDT 2017,Suspicious Vehicle,No Report,"Gibson, Kathryn",200BLK Orchard St
170000032673,Mon May 08 07:38:39 CDT 2017,Animal Call,No Report,,Linden Ln/Monterrey Oak
170000032676,Mon May 08 07:44:37 CDT 2017,Assist Fire Department,No Report,"Smith, Jason",Centerpoint Rd/E Access Rd
170000032677,Mon May 08 07:45:25 CDT 2017,Field Euthanasia,No Contact,"Slaughter, Dustin",Hunter Rd/Wonder World Dr
170000032684,Mon May 08 08:22:43 CDT 2017,Disturbance - Phys/Fight,No Report,"Raven, Kassondra",1111 Avalon Ave
170000032686,Mon May 08 08:29:59 CDT 2017,Assist Outside Agency,No Report,"Follis, Brad",2700 Hunter Rd Ste. B
170000032687,Mon May 08 08:35:07 CDT 2017,Attempt to Locate,No Report,,198 NB
170000032691,Mon May 08 09:00:23 CDT 2017,Suspicious Vehicle,No Report,"Sembera, Jeremy",Chuck Nash Lp/W Access Rd
170000032692,Mon May 08 09:21:00 CDT 2017,Burglary - Vehicle,Ref oth Agncy,,518 Linda Dr
170000032693,Mon May 08 09:26:06 CDT 2017,Runaway - Recover,No Report,"Gibson, Kathryn",1800 Post Rd
170000032694,Mon May 08 09:39:45 CDT 2017,Disturbance - Phys/Fight,Arrest,"Raven, Scott",801 W MLK Dr
170000032695,Mon May 08 09:44:59 CDT 2017,Vehicle Theft,Cancelled,,602 Bracewood Cir
170000032696,Mon May 08 09:50:20 CDT 2017,Close Patrol,No Report,,300 S Stagecoach Trl
170000032697,Mon May 08 10:02:19 CDT 2017,Investigation,No Report,"Gibson, Kathryn",2300 S IH 35
170000032698,Mon May 08 10:33:56 CDT 2017,Disturbance - Verbal,No Report,"Sembera, Jeremy",1655 Mill St
170000032701,Mon May 08 11:17:13 CDT 2017,Assist EMS,No Report,"Mendoza, Celedonio",880 River Rd
170000032706,Mon May 08 11:45:59 CDT 2017,Information,No Report,,1050 McKinley Place Dr
170000032713,Mon May 08 12:27:34 CDT 2017,Close Patrol,No Report,,Aquarena Springs Dr/Post Rd
170000032715,Mon May 08 12:59:43 CDT 2017,Investigation,Cancelled,,2300 S IH 35
170000032716,Mon May 08 13:02:17 CDT 2017,Information,Ref oth Agncy,,1301 Wonder World Dr
170000032717,Mon May 08 13:11:48 CDT 2017,Assist Outside Agency,No Report,"Gibson, Kathryn",810 N LBJ Dr
170000032719,Mon May 08 13:18:22 CDT 2017,Welfare Concern,No Report,"Slaughter, Dustin",1011 Wonder World Dr
170000032721,Mon May 08 13:43:03 CDT 2017,Assist EMS,No Report,"Raven, Scott",700 Cheatham St
170000032725,Mon May 08 13:55:00 CDT 2017,Disturbance - Phys/Fight,Arrest,"Gibson, Kathryn",1348 Thorpe Ln
170000032726,Mon May 08 13:55:20 CDT 2017,Fraud,Report,"Copeland, Kenneth",2300 S IH 35
170000032727,Mon May 08 14:01:03 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",1415 Craddock Ave
170000032732,Mon May 08 14:39:14 CDT 2017,Attempt to Locate,No Report,,210 SB
170000032734,Mon May 08 14:51:05 CDT 2017,Civil Matter,No Report,"Aubry, Patrick",4210 S IH 35
170000032739,Mon May 08 15:11:09 CDT 2017,Close Patrol,No Report,,1202 Thorpe Ln
170000032744,Mon May 08 15:24:37 CDT 2017,Criminal Mischief,No Report,"Prado, Richard",1410 N LBJ Dr
170000032745,Mon May 08 15:34:27 CDT 2017,Attempt to Locate,No Report,"Slaughter, Dustin",Wonder World Dr/Hunter Rd
170000032747,Mon May 08 15:36:17 CDT 2017,Attempt to Locate,No Report,,Hunter Rd/Wonder World Dr
170000032748,Mon May 08 15:39:56 CDT 2017,Attempt to Locate,No Report,,199 NB
170000032749,Mon May 08 15:53:30 CDT 2017,Accident - Minor,Ref oth Agncy,,Redwood Rd/S Old Bastrop Hwy
170000032751,Mon May 08 15:59:27 CDT 2017,Solicitors,Citation Issued,"Sembera, Jeremy",W Access Rd/Wonder World Dr
170000032753,Mon May 08 16:06:48 CDT 2017,Forgery,Report,"Marroquin, Christopher",1015 Hwy 80
170000032754,Mon May 08 16:15:18 CDT 2017,Accident - Minor,No Report,"Osborne, Joseph",Burleson St/Moore St
170000032755,Mon May 08 16:55:49 CDT 2017,Burglary - Vehicle,Ignore,,
170000032756,Mon May 08 16:57:22 CDT 2017,Investigation,No Report,"Raven, Scott",E Hopkins St/N C M Allen Pkwy
170000032757,Mon May 08 17:01:50 CDT 2017,Theft,No Report,"Marroquin, Christopher",850 Barnes Dr
170000032758,Mon May 08 17:06:38 CDT 2017,Vehicle Theft,Refer To COPR,,345 Champions Blvd
170000032759,Mon May 08 17:07:25 CDT 2017,Investigation,No Report,"Osborne, Joseph",2300 S IH 35
170000032760,Mon May 08 17:09:10 CDT 2017,Assault,Report,"Marroquin, Christopher",2300 S IH 35
170000032763,Mon May 08 17:28:46 CDT 2017,Mental Health Follow Up,No Contact,"Myers, Sam",518 S Guadalupe St
170000032765,Mon May 08 17:39:14 CDT 2017,Mental Health Follow Up,No Contact,"Myers, Sam",1350 Sadler Dr
170000032767,Mon May 08 17:48:29 CDT 2017,Suspicious Person,No Report,"Cope, John",141 W Hopkins St
170000032768,Mon May 08 17:50:38 CDT 2017,Civil Matter,No Report,"Osborne, Joseph",1416 Wonder World Dr
170000032769,Mon May 08 17:53:09 CDT 2017,Assault,No Report,"Duckworth, Daniel",1004 N IH 35
170000032778,Mon May 08 18:35:16 CDT 2017,Missing Person,Cancelled,,2601 Rattler Rd
170000032779,Mon May 08 18:36:07 CDT 2017,Vehicle Theft,Report,"Osborne, Joseph",602 Bracewood Cir
170000032780,Mon May 08 18:42:11 CDT 2017,Public Assist,No Report,"Myers, Sam",1513 Allen St
170000032784,Mon May 08 19:03:16 CDT 2017,Suspicious Vehicle,No Report,"Osborne, Joseph",2520 Hunter Rd
170000032785,Mon May 08 19:05:24 CDT 2017,Suspicious Person,No Report,"Duckworth, Daniel",3936 S IH 35
170000032786,Mon May 08 19:05:45 CDT 2017,Accident - Minor,Blue Form Issue,"Cope, John",408 S LBJ Dr
170000032788,Mon May 08 19:26:10 CDT 2017,Runaway - Recover,No Report,"Cope, John",419 Riverside Dr
170000032789,Mon May 08 19:30:15 CDT 2017,Theft,No Report,"Duckworth, Daniel",1015 Hwy 80
170000032797,Mon May 08 20:06:43 CDT 2017,Suspicious Person,No Report,"Cope, John",104 Mosscliff Cir
170000032803,Mon May 08 20:54:23 CDT 2017,Animal Call,No Report,"Duckworth, Daniel",201 Telluride St
170000032805,Mon May 08 21:00:05 CDT 2017,Attempt to Locate,No Report,,W Wonder World Dr/Craddock Ave
170000032809,Mon May 08 21:21:36 CDT 2017,Trespassing/Unwanted,Warning,"Contreras, Ysidro",1107 Hwy 80
170000032811,Mon May 08 21:28:04 CDT 2017,Suspicious Vehicle,No Report,"McGee, Miranda",250 S Stagecoach Trl
170000032814,Mon May 08 21:36:47 CDT 2017,Public Assist,No Report,"McGee, Miranda",1120 Advance St
170000032816,Mon May 08 21:37:53 CDT 2017,Disturbance - Phys/Fight,No Report,"Contreras, Ysidro",1321 N IH 35
170000032817,Mon May 08 21:47:34 CDT 2017,Suspicious Vehicle,No Report,"Wisener, Andrew",300BLK Foxtail Run
170000032818,Mon May 08 21:48:25 CDT 2017,Suspicious Vehicle,No Report,"Allen, Ashley",1050 McKinley Place Dr
170000032819,Mon May 08 21:53:46 CDT 2017,Fraud,No Report,"Fischer, Vincent",1111 Avalon Ave
170000032820,Mon May 08 21:53:55 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Marroquin, Christopher",2300 S IH 35
170000032821,Mon May 08 21:54:26 CDT 2017,Assist Outside Agency,No Report,"Allen, Ashley",2213 S IH 35
170000032822,Mon May 08 21:58:32 CDT 2017,Attempt to Locate,No Report,,210 SB
170000032835,Mon May 08 22:26:50 CDT 2017,Viol City Ordinance,Verbal Warning,"Duckworth, Daniel",1800 Post Rd
170000032836,Mon May 08 22:29:14 CDT 2017,Accident - Major/Injury,Cancelled,,N Comanche St/W Hopkins St
170000032837,Mon May 08 22:29:15 CDT 2017,Accident - Unknown,Report,"Marroquin, Christopher",W Hopkins St/N Comanche St
