Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000036224,Tue Jun 12 16:16:02 CDT 2018,Mental Health Follow Up,No Contact,"Myers, Sam",103 Azolar Dr
180000036229,Tue Jun 12 16:39:27 CDT 2018,Investigation,No Report,"Hartman, Ryan",2300 S IH 35
180000036230,Tue Jun 12 16:46:59 CDT 2018,Supplement,No Report,"Gonzales, Gavin",2300 S IH 35
180000036231,Tue Jun 12 16:49:55 CDT 2018,Welfare Concern,No Report,"Gonzales, Gavin",338 S Guadalupe St
180000036232,Tue Jun 12 17:14:21 CDT 2018,Investigation,No Report,"Gonzales, Gavin",315 Reynolds St
180000036233,Tue Jun 12 17:15:29 CDT 2018,Information,No Report,,2300 S IH 35
180000036235,Tue Jun 12 17:26:17 CDT 2018,Theft,Report,"Sarver, Stephen",3939 S IH 35
180000036244,Tue Jun 12 18:14:04 CDT 2018,Solicitors,No Report,"Sarver, Stephen",414 Patricia Dr
180000036245,Tue Jun 12 18:15:46 CDT 2018,Accident - Minor,Blue Form Issue,"Gonzales, Gavin",123 Kingwood St
180000036248,Tue Jun 12 18:19:29 CDT 2018,Welfare Concern,No Report,"Bennett, Caitlyn",1015 Hwy 80
180000036254,Tue Jun 12 18:24:29 CDT 2018,Suspicious Vehicle,Cancelled,,1204 Thorpe Ln
180000036261,Tue Jun 12 19:05:32 CDT 2018,Accident - Unknown,Blue Form Issue,"Bennett, Caitlyn",Uhland Rd/River Rd
180000036262,Tue Jun 12 19:11:33 CDT 2018,Attempt to Locate,No Report,"Sarver, Stephen",200 NB
180000036264,Tue Jun 12 19:20:59 CDT 2018,Mental Health Invest,Report,"Gonzales, Gavin",2300 S IH 35
180000036265,Tue Jun 12 19:34:46 CDT 2018,Civil Matter,No Report,"Salinas, Hollie",518 S Guadalupe St
180000036270,Tue Jun 12 19:42:50 CDT 2018,Assist EMS,No Report,"Ortiz, Sam",555 Cheatham St
180000036273,Tue Jun 12 19:55:03 CDT 2018,Accident - Minor,No Report,"Stephens, Paul",2300 S IH 35
180000036274,Tue Jun 12 19:56:50 CDT 2018,Attempt to Locate,No Report,,Aquarena Springs Dr/Bobcat Dr
180000036275,Tue Jun 12 20:23:30 CDT 2018,Information,No Report,"Stephens, Paul",2300 S IH 35
180000036276,Tue Jun 12 20:30:34 CDT 2018,Credit/Debit Abuse,No Report,"Allen, Ashley",650 River Rd
180000036277,Tue Jun 12 20:35:21 CDT 2018,Information,Cancelled,,2300 S IH 35
180000036282,Tue Jun 12 21:05:32 CDT 2018,Criminal Mischief,Ref oth Agncy,"Pierce, Basil",2300 S IH 35
180000036283,Tue Jun 12 21:08:59 CDT 2018,Disturbance - Verbal,No Report,"Sarver, Stephen",1101 Leah Ave
180000036284,Tue Jun 12 21:10:03 CDT 2018,Suspicious Package,No Report,"Kennedy, Nathan",1150 E River Ridge Pkwy
180000036285,Tue Jun 12 21:17:43 CDT 2018,Robbery - Agg,Report,"Bennett, Caitlyn",315 Reynolds St
180000036286,Tue Jun 12 21:22:10 CDT 2018,Missing Person,Cancelled,,2300 S IH 35
180000036292,Tue Jun 12 21:44:13 CDT 2018,Suspicious Person,No Report,"Cormier, Claudia",1629 Post Rd
180000036293,Tue Jun 12 21:44:49 CDT 2018,Suspicious Vehicle,No Report,"Sarver, Stephen",1101 Leah Ave
180000036301,Tue Jun 12 22:22:25 CDT 2018,Welfare Concern,Ref oth Agncy,,1301 Wonder World Dr
180000036302,Tue Jun 12 22:22:38 CDT 2018,Suspicious Person,No Report,"Gonzales, Gavin",2726 Leslie Ln
180000036305,Tue Jun 12 22:28:11 CDT 2018,Suspicious Person,No Report,"Contreras, Ysidro",804 Conway Dr
180000036307,Tue Jun 12 22:34:19 CDT 2018,Assist EMS,No Report,"Gonzales, Gavin",300 S Stagecoach Trl
180000036309,Tue Jun 12 22:50:51 CDT 2018,Trespassing/Unwanted,No Report,"Kennedy, Nathan",2300 S IH 35
180000036310,Tue Jun 12 22:54:27 CDT 2018,Investigation,No Report,"Cyrus, Lance",701 E Hopkins St
180000036314,Tue Jun 12 23:16:21 CDT 2018,Suspicious Vehicle,No Report,"Murphy, Logan",500 Parker Dr
180000036319,Tue Jun 12 23:33:10 CDT 2018,Suspicious Vehicle,No Report,"Pierce, Basil",205 S C M Allen Pkwy
180000036320,Tue Jun 12 23:33:27 CDT 2018,Welfare Concern,No Report,"Davidson, Travis",1941 S IH 35
180000036323,Tue Jun 12 23:45:01 CDT 2018,Suspicious Person,No Report,"Pierce, Basil",205 S C M Allen Pkwy
180000036329,Wed Jun 13 00:22:09 CDT 2018,Close Patrol,No Report,"Gonzales, Gavin",105 Bintu Dr
180000036330,Wed Jun 13 00:30:51 CDT 2018,Attempt to Locate,No Report,,208 SB
180000036332,Wed Jun 13 00:33:56 CDT 2018,Attempt to Locate,No Report,,208 SB
180000036333,Wed Jun 13 00:36:21 CDT 2018,Foot Patrol,No Report,"Tankersley, Chris",100 W Hopkins St
180000036338,Wed Jun 13 00:43:08 CDT 2018,Viol City Ordinance,Arrest,"Bennett, Caitlyn",555 Cheatham St
180000036342,Wed Jun 13 00:44:41 CDT 2018,Foot Patrol,No Report,"Murphy, Logan",138 N LBJ Dr
180000036344,Wed Jun 13 01:03:22 CDT 2018,Investigation,Citation Issued,"Murphy, Logan",100 N Guadalupe St
180000036345,Wed Jun 13 01:10:22 CDT 2018,Information,No Report,,1300 Barbara Dr
180000036347,Wed Jun 13 01:11:36 CDT 2018,Attempt to Locate,No Report,,199 NB
180000036348,Wed Jun 13 01:19:25 CDT 2018,Attempt to Locate,Ref oth Agncy,"Sarver, Stephen",EXIT 207 SB
180000036350,Wed Jun 13 01:39:55 CDT 2018,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",1703 N IH 35
180000036351,Wed Jun 13 01:42:43 CDT 2018,Foot Patrol,No Report,"Kennedy, Nathan",W San Antonio St/Guadalupe St
180000036353,Wed Jun 13 01:45:52 CDT 2018,Suspicious Vehicle,No Report,"Murphy, Logan",933 Hwy 80
180000036354,Wed Jun 13 01:47:23 CDT 2018,Suspicious Vehicle,No Report,"Cyrus, Lance",802 S Guadalupe St
180000036355,Wed Jun 13 01:52:18 CDT 2018,Assault,Report,"Tankersley, Chris",100 W Hopkins St
180000036356,Wed Jun 13 01:57:11 CDT 2018,Public Intoxication,No Report,"Allen, Ashley",202 E San Antonio St
180000036357,Wed Jun 13 02:03:01 CDT 2018,Public Intoxication,Arrest,"Pierce, Basil",802 S Guadalupe St
180000036358,Wed Jun 13 02:14:14 CDT 2018,Suspicious Person,Verbal Warning,"Gonzales, Gavin",100 N Guadalupe St
180000036359,Wed Jun 13 02:20:01 CDT 2018,Foot Patrol,No Report,"Gonzales, Gavin",100 N Guadalupe St
180000036360,Wed Jun 13 02:23:34 CDT 2018,Welfare Concern,Arrest,"Kennedy, Nathan",202 E San Antonio St
180000036361,Wed Jun 13 02:26:31 CDT 2018,Flagged Down,No Report,"Contreras, Ysidro",100 N Guadalupe St
180000036363,Wed Jun 13 02:44:06 CDT 2018,Investigation,No Report,"Murphy, Logan",1321 N IH 35
180000036364,Wed Jun 13 03:05:51 CDT 2018,Suspicious Vehicle,No Report,"Abbot, Matthew",1350 N IH 35
180000036365,Wed Jun 13 03:30:30 CDT 2018,Attempt to Locate,No Report,,210 SB
180000036366,Wed Jun 13 03:35:05 CDT 2018,Information,No Report,,2300 S IH 35
180000036367,Wed Jun 13 03:37:13 CDT 2018,Disturbance - Verbal,No Report,"Contreras, Ysidro",201 Telluride St
180000036368,Wed Jun 13 03:41:10 CDT 2018,Burglary - Vehicle,Arrest,"Murphy, Logan",650 River Rd
180000036370,Wed Jun 13 03:59:32 CDT 2018,Information,No Report,,2300 S IH 35
180000036373,Wed Jun 13 04:31:36 CDT 2018,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",1818 Old Ranch Road 12
180000036374,Wed Jun 13 04:45:49 CDT 2018,Suspicious Vehicle,No Report,"Cormier, Claudia",900 Bugg Ln
180000036375,Wed Jun 13 04:58:07 CDT 2018,Unsecured/Open Building,No Report,"Murphy, Logan",1328 N IH 35
180000036376,Wed Jun 13 05:32:07 CDT 2018,Field Euthanasia,No Report,"Kennedy, Nathan",W Hopkins St/N Mitchell Ave
180000036378,Wed Jun 13 06:59:00 CDT 2018,Attempt to Locate,No Report,,198 NB
180000036383,Wed Jun 13 07:59:32 CDT 2018,Sexual Assault - Child,Report,"Castillo, Daniel",2300 S IH 35
180000036384,Wed Jun 13 08:05:49 CDT 2018,Mental Health Invest,No Report,"Bender, Joyce",2300 S IH 35
180000036388,Wed Jun 13 08:37:45 CDT 2018,,No Report,,
180000036390,Wed Jun 13 08:38:30 CDT 2018,Public Assist,No Report,"Bender, Joyce",2300 S IH 35
180000036391,Wed Jun 13 08:42:54 CDT 2018,Accident - Minor,Report,"Reeder, John",206 SB
180000036394,Wed Jun 13 09:03:51 CDT 2018,Assist Outside Agency,No Report,"Castillo, Daniel",1906 Castle Gate Cir
180000036395,Wed Jun 13 09:04:19 CDT 2018,Public Assist,No Report,"Drake, Denise",2300 S IH 35
180000036403,Wed Jun 13 09:23:48 CDT 2018,Narcotics/Information,No Report,"Engler, Tracy",Austin PD
180000036406,Wed Jun 13 09:32:00 CDT 2018,Mental Health Follow Up,No Report,"Bender, Joyce",2300 S IH 35
180000036408,Wed Jun 13 09:41:16 CDT 2018,Public Assist,No Report,"Sheridan, Grant",2300 S IH 35
180000036412,Wed Jun 13 10:04:30 CDT 2018,Disturbance - Verbal,No Report,"Crook, Daniel",900 Bugg Ln
180000036414,Wed Jun 13 10:10:09 CDT 2018,Welfare Concern,No Report,,201 Telluride St
180000036419,Wed Jun 13 10:29:56 CDT 2018,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
180000036422,Wed Jun 13 10:40:09 CDT 2018,Information,No Report,,1321 N IH 35
180000036423,Wed Jun 13 10:43:30 CDT 2018,Information,No Report,"Sheridan, Grant",1200 N Bishop St
180000036425,Wed Jun 13 11:06:45 CDT 2018,Public Assist,No Report,"Drake, Denise",2300 S IH 35
180000036432,Wed Jun 13 11:33:55 CDT 2018,Information,No Report,"Reeder, John",1433 N IH 35
180000036436,Wed Jun 13 11:58:26 CDT 2018,Vehicle Theft,No Report,,201 First St
180000036437,Wed Jun 13 12:07:16 CDT 2018,Welfare Concern,No Report,"Gibson, Kathryn",1150 E River Ridge Pkwy
180000036444,Wed Jun 13 12:37:51 CDT 2018,Assist Fire Department,No Report,"Duckworth, Daniel",176 Valero Dr
180000036446,Wed Jun 13 13:01:49 CDT 2018,Supplement,No Report,"Gibson, Kathryn",1610 N IH 35
180000036448,Wed Jun 13 13:05:27 CDT 2018,Burglary - Vehicle,Refer To COPR,"Raven, Scott",555 Cheatham St
180000036453,Wed Jun 13 13:53:00 CDT 2018,Accident - Minor,Report,"Sparenberg, Andrew",Aquarena Springs Dr/Charles Austin St
180000036455,Wed Jun 13 13:55:58 CDT 2018,Welfare Concern,No Report,"Crook, Daniel",700 Barnes Dr
180000036461,Wed Jun 13 14:13:58 CDT 2018,Attempt to Locate,No Report,,E Access Rd/Aquarena Springs Dr
180000036470,Wed Jun 13 14:51:42 CDT 2018,Theft,Arrest,"Duckworth, Daniel",4015 S IH 35
180000036471,Wed Jun 13 14:52:37 CDT 2018,Assault,Report,"Gibson, Kathryn",120 Bert Brown Rd
180000036473,Wed Jun 13 14:56:28 CDT 2018,Attempt to Locate,No Report,,204 SB
180000036477,Wed Jun 13 15:21:04 CDT 2018,Theft,Citation Issued,"Reeder, John",1015 Hwy 80
180000036478,Wed Jun 13 15:43:59 CDT 2018,Community Contact,No Report,"Lee, Don",125 Texas Ave
180000036480,Wed Jun 13 15:56:54 CDT 2018,Sexual Assault - Child,Report,"Anderson, Dillan",120 Bert Brown Rd
180000036481,Wed Jun 13 16:04:05 CDT 2018,Mental Health Invest,Report,"Sheridan, Grant",1301 Wonder World Dr
180000036482,Wed Jun 13 16:18:31 CDT 2018,Theft,Citation Issued,"Everette, Brian",1015 Hwy 80
180000036484,Wed Jun 13 16:26:41 CDT 2018,Forgery,No Report,"Williams, Jack",2300 S IH 35
180000036486,Wed Jun 13 16:30:35 CDT 2018,Mental Health Invest,No Report,"Sheridan, Grant",1028 W MLK Dr
180000036489,Wed Jun 13 16:34:44 CDT 2018,Assist Fire Department,No Report,"Melendrez, Jacinto",205 NB
180000036492,Wed Jun 13 16:57:05 CDT 2018,Theft,Citation Issued,"McGee, Miranda",1015 Hwy 80
180000036497,Wed Jun 13 17:31:30 CDT 2018,Supplement,No Report,"Williams, Jack",700 Barnes Dr
180000036500,Wed Jun 13 17:41:05 CDT 2018,Stalking,No Report,"Fischer, Vincent",601 River Rd
180000036501,Wed Jun 13 17:50:08 CDT 2018,Theft,No Report,"Van Eeden, Cyril",2300 S IH 35
180000036515,Wed Jun 13 19:09:07 CDT 2018,Attempt to Locate,No Report,,198 NB
180000036517,Wed Jun 13 19:15:46 CDT 2018,Disturbance - Verbal,No Report,"Melendrez, Jacinto",338 S Guadalupe St
180000036521,Wed Jun 13 19:34:07 CDT 2018,Suicidal Person,Report,"Anderson, Dillan",1901 Dutton Dr
180000036523,Wed Jun 13 19:41:30 CDT 2018,Information,No Report,,2300 S IH 35
180000036524,Wed Jun 13 19:52:20 CDT 2018,Mental Health Invest,Report,"Anderson, Dillan",1301 Wonder World Dr
180000036525,Wed Jun 13 20:00:49 CDT 2018,Investigation,No Report,"Van Eeden, Cyril",713 Allen St
180000036527,Wed Jun 13 20:08:15 CDT 2018,Animal Call,No Report,,1050 McKinley Place Dr
180000036528,Wed Jun 13 20:12:32 CDT 2018,Assist EMS,No Report,"Van Eeden, Cyril",1112 Faris St
180000036542,Wed Jun 13 21:04:21 CDT 2018,Welfare Concern,No Report,"Everette, Brian",1001 E McCarty Ln
180000036544,Wed Jun 13 21:07:14 CDT 2018,Suspicious Person,No Contact,"Melendrez, Jacinto",1354 Thorpe Ln
180000036548,Wed Jun 13 21:31:49 CDT 2018,Attempt to Locate,No Report,,Redwood Rd/Hwy 123
180000036549,Wed Jun 13 21:34:48 CDT 2018,Investigation,No Report,"Cope, John",250 Charles Austin Dr
180000036554,Wed Jun 13 21:49:57 CDT 2018,Suspicious Vehicle,Report,"Everette, Brian",901 Hwy 80
180000036555,Wed Jun 13 21:52:11 CDT 2018,Disturbance - Noise,Unfounded,"Van Eeden, Cyril",817 Chestnut St
180000036559,Wed Jun 13 22:06:52 CDT 2018,Disturbance - Noise,Multiple Arrest,"Germer, Christopher",817 Chestnut St
180000036560,Wed Jun 13 22:12:39 CDT 2018,Suspicious Vehicle,No Report,"Anderson, Dillan",E Access Rd/Blanco River
180000036569,Wed Jun 13 22:34:27 CDT 2018,Disturbance - Phys/Fight,No Report,"Everette, Brian",1300blk Conway Dr
180000036571,Wed Jun 13 22:37:03 CDT 2018,Disturbance - Noise,No Report,"Anderson, Dillan",218 Capistrano Dr
180000036572,Wed Jun 13 22:57:02 CDT 2018,Close Patrol,No Report,"Gonzales, Gavin",934 N IH 35
180000036574,Wed Jun 13 23:07:55 CDT 2018,Accident - Major/Injury,Arrest,"Anderson, Dillan",204 NB
180000036575,Wed Jun 13 23:08:00 CDT 2018,Accident - Minor,No Report,,204 NB
180000036576,Wed Jun 13 23:19:36 CDT 2018,Disturbance - Noise,Cancelled,,1629 Post Rd
180000036578,Wed Jun 13 23:37:36 CDT 2018,Disturbance - Phys/Fight,Arrest,"Everette, Brian",921 N IH 35
180000036579,Wed Jun 13 23:50:17 CDT 2018,Suspicious Vehicle,No Report,"Pierce, Basil",205 S C M Allen Pkwy
180000036581,Wed Jun 13 23:56:31 CDT 2018,Accident - Unknown,Report,"Williams, Jack",199 SB
180000036582,Wed Jun 13 23:59:02 CDT 2018,Graffiti,No Report,"Pierce, Basil",1701 Mill St
180000036583,Thu Jun 14 00:05:52 CDT 2018,Accident - Minor,Report,"Wisener, Andrew",199 SB
180000036589,Thu Jun 14 00:37:41 CDT 2018,Suicidal Person,Ref oth Agncy,,2300 S IH 35
180000036593,Thu Jun 14 00:57:19 CDT 2018,Suicidal Person,Ref oth Agncy,,2300 S IH 35
180000036594,Thu Jun 14 01:08:06 CDT 2018,Disturbance - Verbal,No Report,"Melendrez, Jacinto",100blk E Hopkins St
180000036599,Thu Jun 14 01:46:00 CDT 2018,Suspicious Vehicle,No Report,"Alvarado, Manuel",415 N Guadalupe St
180000036600,Thu Jun 14 01:50:19 CDT 2018,Suspicious Vehicle,Citation Issued,"Melendrez, Jacinto",205 S C M Allen Pkwy
180000036606,Thu Jun 14 02:31:38 CDT 2018,Suspicious Vehicle,No Report,"Cope, John",1312 S IH 35
180000036607,Thu Jun 14 02:37:30 CDT 2018,,No Report,,
180000036611,Thu Jun 14 03:12:34 CDT 2018,Disturbance - Verbal,Warning,"Alvarado, Manuel",1105 N IH 35
180000036612,Thu Jun 14 04:10:16 CDT 2018,Foot Patrol,No Report,"Gonzales, Gavin",114 E Hutchison St
180000036616,Thu Jun 14 05:55:04 CDT 2018,Suspicious Vehicle,No Report,"Marroquin, Christopher",1300blk Hwy 123
180000036619,Thu Jun 14 06:56:03 CDT 2018,Suspicious Vehicle,No Report,"Sparenberg, Andrew",705 W Hopkins St
180000036626,Thu Jun 14 07:38:05 CDT 2018,Criminal Mischief,Refer To COPR,"Harrison, Todd",2300 S IH 35
180000036628,Thu Jun 14 07:49:21 CDT 2018,Assist Outside Agency,Report,"Derrickson, Jehu",1635 Aquarena Springs Dr
180000036629,Thu Jun 14 07:51:05 CDT 2018,Attempt to Locate,Arrest,"Gibson, Kathryn",N Comanche St/Sessom Dr
180000036635,Thu Jun 14 08:10:41 CDT 2018,Trespassing/Unwanted,No Report,"Harrison, Todd",339 N Guadalupe St
180000036639,Thu Jun 14 08:25:41 CDT 2018,Assist Outside Agency,No Report,"Crook, Daniel",2227 S IH 35
180000036642,Thu Jun 14 08:30:38 CDT 2018,Accident - Major/Injury,Report,"Crook, Daniel",1300blk Hwy 123
180000036648,Thu Jun 14 08:57:16 CDT 2018,Welfare Concern,Report,"Bender, Joyce",2044 North View Dr
180000036652,Thu Jun 14 09:06:30 CDT 2018,Accident - Minor,Blue Form Issue,"Gibson, Kathryn",199 SB
180000036653,Thu Jun 14 09:08:35 CDT 2018,Attempt to Locate,No Contact,"Castillo, Daniel",202 NB
180000036656,Thu Jun 14 09:23:29 CDT 2018,Information,No Report,"Harrison, Todd",2300 S IH 35
180000036658,Thu Jun 14 09:28:48 CDT 2018,Criminal Mischief,Refer To COPR,,1655 Mill St
180000036664,Thu Jun 14 09:53:41 CDT 2018,Criminal Mischief,Refer To COPR,"Gibson, Kathryn",1655 Mill St
180000036668,Thu Jun 14 13:39:22 CDT 2018,Supplement,No Report,"Reeder, John",900 Bugg Ln
180000036670,Thu Jun 14 13:54:30 CDT 2018,Attempt to Locate,No Report,,199 NB
180000036671,Thu Jun 14 14:59:02 CDT 2018,Investigation,No Report,"Lee, Don",712 S Stagecoach Trl
180000036693,Thu Jun 14 15:42:00 CDT 2018,Theft,Citation Issued,"Reeder, John",1015 Hwy 80
180000036672,Thu Jun 14 15:49:57 CDT 2018,Canine Search,No Report,"Lee, Don",712 S Stagecoach Trl
180000036676,Thu Jun 14 16:21:15 CDT 2018,Community Contact,No Report,"Cormier, Claudia",122 Tallow Trl
180000036678,Thu Jun 14 16:21:38 CDT 2018,Theft,Report,"Williams, Jack",2300 S IH 35
180000036679,Thu Jun 14 16:22:12 CDT 2018,Assist Outside Agency,No Report,"Lee, Don",712 S Stagecoach Trl
180000036682,Thu Jun 14 16:24:00 CDT 2018,Burglary - Habitation,No Report,"Crook, Daniel",133 Tallow Trl
180000036691,Thu Jun 14 16:32:15 CDT 2018,Disturbance - Phys/Fight,No Report,"Gibson, Kathryn",1360 Thorpe Ln
180000036692,Thu Jun 14 16:33:50 CDT 2018,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
180000036694,Thu Jun 14 16:37:03 CDT 2018,Theft,Refer To COPR,"Cormier, Claudia",2300 S IH 35
180000036695,Thu Jun 14 16:41:15 CDT 2018,Investigation,No Report,"Cormier, Claudia",900 Bugg Ln
180000036696,Thu Jun 14 16:41:37 CDT 2018,Accident - Minor,Report,"Sparenberg, Andrew",Burleson St/North St
180000036697,Thu Jun 14 16:43:06 CDT 2018,Accident - Major/Injury,Report,"Sparenberg, Andrew",Hunter Rd/E McCarty Ln
180000036698,Thu Jun 14 16:45:42 CDT 2018,Welfare Concern,No Report,"Reeder, John",Hwy 21/Hwy 80
180000036699,Thu Jun 14 16:46:32 CDT 2018,Attempt to Locate,Ref oth Agncy,,EXIT 206 NB
180000036700,Thu Jun 14 16:46:50 CDT 2018,Accident - Minor,Blue Form Issue,"Melendrez, Jacinto",2211 S IH 35
180000036701,Thu Jun 14 16:47:55 CDT 2018,Property - Lost/Found/Imp,No Report,"Harrison, Todd",2300 S IH 35
180000036705,Thu Jun 14 16:50:43 CDT 2018,Disturbance - Verbal,No Report,"Reeder, John",426 Linda Dr
180000036706,Thu Jun 14 16:51:56 CDT 2018,Mental Health Invest,No Report,"Bender, Joyce",1200 N Bishop St
180000036711,Thu Jun 14 16:53:55 CDT 2018,Alarm - Robbery,False Alarm,"Crook, Daniel",4015 S IH 35
180000036712,Thu Jun 14 16:54:27 CDT 2018,Field Euthanasia,No Report,"Harrison, Todd",Craddock Ave/Old Ranch Road 12
180000036716,Thu Jun 14 16:59:16 CDT 2018,Assist EMS,No Report,"Myers, Sam",1112 Faris St
180000036718,Thu Jun 14 17:01:30 CDT 2018,Supplement,No Report,"Williams, Jack",2300 S IH 35
180000036719,Thu Jun 14 17:01:50 CDT 2018,Vehicle Theft,No Report,"Reeder, John",1006 Hwy 80
180000036725,Thu Jun 14 17:05:07 CDT 2018,Assist Outside Agency,No Report,"Crook, Daniel",1400blk E McCarty Ln
180000036727,Thu Jun 14 17:06:03 CDT 2018,Suspicious Person,No Report,"Crook, Daniel",110 Juarez Ave
180000036728,Thu Jun 14 17:06:11 CDT 2018,Accident - Major/Injury,Report,"Crook, Daniel",Wonder World Dr/Sadler Dr
180000036731,Thu Jun 14 17:09:01 CDT 2018,Supplement,No Report,"Drake, Denise",2300 S IH 35
180000036732,Thu Jun 14 17:09:13 CDT 2018,Mental Health Invest,No Report,"Van Eeden, Cyril",E Access Rd/Blanco River
180000036733,Thu Jun 14 17:10:18 CDT 2018,Marijuana,Citation Issued,"Crook, Daniel",1001 E McCarty Ln
180000036737,Thu Jun 14 17:13:30 CDT 2018,Information,No Report,"Sheridan, Grant",712 S Stagecoach Trl
180000036741,Thu Jun 14 17:18:46 CDT 2018,Animal Call,Ref oth Agncy,,222 E Hutchison St
180000036742,Thu Jun 14 17:19:39 CDT 2018,Burglary - Vehicle,No Report,"Williams, Jack",2300 S IH 35
180000036743,Thu Jun 14 17:20:24 CDT 2018,Attempt to Locate,No Report,,1901 N IH 35
180000036745,Thu Jun 14 17:22:07 CDT 2018,Investigation,No Report,"Anderson, Dillan",1301 Wonder World Dr
180000036747,Thu Jun 14 17:22:45 CDT 2018,,Ignore,,
180000036748,Thu Jun 14 17:28:04 CDT 2018,Attempt to Locate,No Report,,1636 Aquarena Springs Dr
180000036749,Thu Jun 14 17:28:09 CDT 2018,Accident - Minor,No Report,"Everette, Brian",1200 Hwy 80
180000036750,Thu Jun 14 17:30:04 CDT 2018,Information,No Report,,2300 S IH 35
180000036754,Thu Jun 14 17:36:35 CDT 2018,Investigation,No Report,"Raven, Scott",E Access Rd/Blanco River
180000036759,Thu Jun 14 18:05:29 CDT 2018,Trespassing/Unwanted,No Report,"Raven, Scott",600 Cape Rd
180000036760,Thu Jun 14 18:10:07 CDT 2018,Harassment,No Report,,345 Champions Blvd
180000036761,Thu Jun 14 18:22:17 CDT 2018,Investigation,No Report,"Leclerc, Kevin",600 Cape Rd
180000036762,Thu Jun 14 18:22:56 CDT 2018,Investigation,No Report,"Cope, John",690 Centerpoint Rd
180000036763,Thu Jun 14 18:29:44 CDT 2018,Viol City Ordinance,Verbal Warning,"Pierce, Basil",555 Cheatham St
180000036765,Thu Jun 14 18:33:26 CDT 2018,Welfare Concern,No Report,"Murphy, Logan",518 Franklin Dr
180000036768,Thu Jun 14 19:07:11 CDT 2018,Trespassing/Unwanted,No Report,"Alvarado, Manuel",225 N LBJ Dr
180000036769,Thu Jun 14 19:20:16 CDT 2018,Welfare Concern,Report,"Williams, Jack",800 Barnes Dr
180000036770,Thu Jun 14 19:23:37 CDT 2018,Accident - Minor,No Report,"Melendrez, Jacinto",1701 Mill St
180000036776,Thu Jun 14 19:42:19 CDT 2018,Attempt to Locate,No Report,,195 Nb35 IH
180000036777,Thu Jun 14 19:45:45 CDT 2018,Accident - Major/Injury,Report,"Melendrez, Jacinto",206 NB
180000036778,Thu Jun 14 19:49:37 CDT 2018,Theft,No Report,"Anderson, Dillan",4015 S IH 35
